MODUL
MSR310220

CHANNEL
TIME;ACC x;ACC y;ACC z;BAT
19.10.2015 11:31:49.047;-0.156;-1.000;-0.082;
19.10.2015 11:31:50.047;-0.188;-0.969;-0.082;
19.10.2015 11:31:51.047;-0.188;-1.000;-0.082;
19.10.2015 11:31:52.047;-0.188;-1.000;-0.148;
19.10.2015 11:31:53.047;-0.156;-0.969;-0.082;
19.10.2015 11:31:54.047;-0.156;-1.000;-0.082;
19.10.2015 11:31:55.047;-0.188;-1.000;-0.115;
19.10.2015 11:31:56.047;-0.156;-0.969;-0.115;
19.10.2015 11:31:57.047;-0.156;-0.969;-0.082;
19.10.2015 11:31:58.047;-0.188;-1.000;-0.115;
19.10.2015 11:31:59.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:00.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:01.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:02.047;-0.188;-1.000;-0.115;
19.10.2015 11:32:03.047;-0.188;-0.969;-0.082;
19.10.2015 11:32:04.047;-0.156;-1.000;-0.082;
19.10.2015 11:32:05.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:06.047;-0.188;-1.000;-0.082;
19.10.2015 11:32:07.047;-0.188;-1.000;-0.115;
19.10.2015 11:32:08.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:09.047;-0.188;-0.969;-0.115;
19.10.2015 11:32:10.047;-0.188;-0.969;-0.148;
19.10.2015 11:32:11.047;-0.156;-1.000;-0.180;
19.10.2015 11:32:12.047;-0.219;-0.969;-0.180;
19.10.2015 11:32:13.047;-0.406;-0.754;-0.082;
19.10.2015 11:32:14.047;-0.281;-0.969;-0.082;
19.10.2015 11:32:15.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:16.047;-0.281;-0.969;-0.115;
19.10.2015 11:32:17.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:18.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:19.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:20.047;-0.281;-0.938;-0.115;
19.10.2015 11:32:21.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:22.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:23.047;-0.281;-0.969;-0.115;
19.10.2015 11:32:24.047;-0.250;-0.969;-0.115;
19.10.2015 11:32:25.047;-0.281;-0.969;-0.148;
19.10.2015 11:32:26.047;-0.281;-0.969;-0.180;
19.10.2015 11:32:27.047;-0.250;-0.969;-0.148;
19.10.2015 11:32:28.047;-0.250;-0.969;-0.180;
19.10.2015 11:32:29.047;-0.250;-0.969;-0.180;
19.10.2015 11:32:30.047;-0.250;-0.969;-0.148;
19.10.2015 11:32:31.047;-0.250;-0.969;-0.148;
19.10.2015 11:32:32.047;-0.250;-0.969;-0.180;
19.10.2015 11:32:33.047;-0.250;-0.969;-0.115;
19.10.2015 11:32:34.047;-0.219;-0.969;-0.148;
19.10.2015 11:32:35.047;-0.250;-0.969;-0.148;
19.10.2015 11:32:36.047;-0.250;-0.969;-0.180;
19.10.2015 11:32:37.047;-0.219;-1.000;-0.148;
19.10.2015 11:32:38.047;-0.219;-0.969;-0.115;
19.10.2015 11:32:39.047;-0.188;-0.969;-0.148;
19.10.2015 11:32:40.047;-0.219;-0.969;-0.148;
19.10.2015 11:32:41.047;-0.219;-1.000;-0.148;
19.10.2015 11:32:42.047;-0.188;-0.969;-0.115;
19.10.2015 11:32:43.047;-0.188;-0.969;-0.115;
19.10.2015 11:32:44.047;-0.219;-0.969;-0.148;
19.10.2015 11:32:45.047;-0.188;-1.000;-0.148;
19.10.2015 11:32:46.047;-0.188;-0.969;-0.148;
19.10.2015 11:32:47.047;-0.188;-0.969;-0.148;
19.10.2015 11:32:48.047;-0.188;-0.969;-0.115;
19.10.2015 11:32:49.047;-0.188;-0.969;-0.082;
19.10.2015 11:32:50.047;-0.188;-0.969;-0.082;
19.10.2015 11:32:51.047;-0.188;-0.969;-0.115;
19.10.2015 11:32:52.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:53.047;-0.156;-1.000;-0.082;
19.10.2015 11:32:54.047;-0.188;-0.969;-0.082;
19.10.2015 11:32:55.047;-0.156;-1.000;-0.115;
19.10.2015 11:32:56.047;-0.156;-1.000;-0.082;
19.10.2015 11:32:57.047;-0.156;-1.000;-0.049;
19.10.2015 11:32:58.047;-0.156;-1.000;-0.016;
19.10.2015 11:32:59.047;-0.188;-0.969;-0.082;
19.10.2015 11:33:00.047;-0.219;-0.969;-0.082;
19.10.2015 11:33:01.047;-0.188;-1.000;-0.082;
19.10.2015 11:33:02.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:03.047;-0.188;-1.000;-0.115;
19.10.2015 11:33:04.047;-0.188;-0.969;-0.082;
19.10.2015 11:33:05.047;-0.156;-0.969;-0.082;
19.10.2015 11:33:06.047;-0.188;-1.000;-0.082;
19.10.2015 11:33:07.047;-0.156;-0.969;-0.082;
19.10.2015 11:33:08.047;-0.156;-1.000;-0.115;
19.10.2015 11:33:09.047;-0.156;-1.000;-0.115;
19.10.2015 11:33:10.047;-0.188;-1.000;-0.115;
19.10.2015 11:33:11.047;-0.156;-1.000;-0.115;
19.10.2015 11:33:12.047;-0.188;-0.969;-0.115;
19.10.2015 11:33:13.047;-0.156;-1.000;-0.148;
19.10.2015 11:33:14.047;-0.156;-0.969;-0.115;
19.10.2015 11:33:15.047;-0.188;-0.969;-0.148;
19.10.2015 11:33:16.047;-0.188;-0.969;-0.115;
19.10.2015 11:33:17.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:18.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:19.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:20.047;-0.250;-0.969;-0.148;
19.10.2015 11:33:21.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:22.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:23.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:24.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:25.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:26.047;-0.250;-0.969;-0.115;
19.10.2015 11:33:27.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:28.047;-0.250;-0.969;-0.148;
19.10.2015 11:33:29.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:30.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:31.047;-0.219;-1.000;-0.148;
19.10.2015 11:33:32.047;-0.188;-0.969;-0.115;
19.10.2015 11:33:33.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:34.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:35.047;-0.188;-0.969;-0.148;
19.10.2015 11:33:36.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:37.047;-0.188;-1.000;-0.148;
19.10.2015 11:33:38.047;-0.188;-1.000;-0.115;
19.10.2015 11:33:39.047;-0.156;-1.000;-0.115;
19.10.2015 11:33:40.047;-0.188;-1.000;-0.115;
19.10.2015 11:33:41.047;-0.219;-1.000;-0.115;
19.10.2015 11:33:42.047;-0.219;-1.000;-0.115;
19.10.2015 11:33:43.047;-0.219;-1.000;-0.115;
19.10.2015 11:33:44.047;-0.219;-1.031;-0.279;
19.10.2015 11:33:45.047;-0.250;-0.938;-0.115;
19.10.2015 11:33:46.047;-0.188;-1.000;-0.115;
19.10.2015 11:33:47.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:48.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:49.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:50.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:51.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:52.047;-0.219;-0.969;-0.115;
19.10.2015 11:33:53.047;-0.219;-0.969;-0.148;
19.10.2015 11:33:54.047;-0.250;-1.000;-0.180;
19.10.2015 11:33:55.047;-0.281;-0.938;-0.148;
19.10.2015 11:33:56.047;-0.281;-0.938;-0.180;
19.10.2015 11:33:57.047;0.469;-1.615;0.508;
19.10.2015 11:33:58.047;-0.156;-1.000;-0.016;
19.10.2015 11:33:59.047;-0.094;-1.000;-0.049;
19.10.2015 11:34:00.047;-0.094;-0.969;-0.016;
19.10.2015 11:34:01.047;-0.125;-1.000;-0.016;
19.10.2015 11:34:02.047;-0.125;-1.000;0.016;
19.10.2015 11:34:03.047;-0.125;-1.000;-0.016;
19.10.2015 11:34:04.047;-0.094;-1.000;-0.016;
19.10.2015 11:34:05.047;-0.094;-1.000;-0.016;
19.10.2015 11:34:06.047;-0.094;-1.000;-0.049;
19.10.2015 11:34:07.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:08.047;-0.094;-1.000;-0.016;
19.10.2015 11:34:09.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:10.047;-0.094;-1.000;-0.049;
19.10.2015 11:34:11.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:12.047;-0.094;-1.000;-0.049;
19.10.2015 11:34:13.047;-0.094;-1.000;-0.049;
19.10.2015 11:34:14.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:15.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:16.047;-0.125;-1.000;-0.016;
19.10.2015 11:34:17.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:18.047;-0.125;-1.000;-0.016;
19.10.2015 11:34:19.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:20.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:21.047;-0.156;-0.969;-0.049;
19.10.2015 11:34:22.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:23.047;-0.094;-1.000;-0.082;
19.10.2015 11:34:24.047;-0.125;-1.000;-0.148;
19.10.2015 11:34:25.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:26.047;-0.125;-1.000;-0.049;
19.10.2015 11:34:27.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:28.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:29.047;-0.156;-1.000;-0.082;
19.10.2015 11:34:30.047;-0.156;-1.000;-0.082;
19.10.2015 11:34:31.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:32.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:33.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:34.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:35.047;-0.156;-1.000;-0.082;
19.10.2015 11:34:36.047;-0.156;-1.000;-0.082;
19.10.2015 11:34:37.047;-0.094;-1.000;-0.082;
19.10.2015 11:34:38.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:39.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:40.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:41.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:42.047;-0.094;-0.969;-0.082;
19.10.2015 11:34:43.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:44.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:45.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:46.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:47.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:48.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:49.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:50.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:51.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:52.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:53.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:54.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:55.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:56.047;-0.125;-0.969;-0.082;
19.10.2015 11:34:57.047;-0.125;-1.000;-0.082;
19.10.2015 11:34:58.047;-0.125;-1.000;-0.115;
19.10.2015 11:34:59.047;-0.125;-1.000;-0.082;
19.10.2015 11:35:00.047;-0.125;-1.000;-0.082;3.89
19.10.2015 11:35:01.047;-0.125;-1.000;-0.082;
19.10.2015 11:35:02.047;-0.125;-1.031;-0.148;
19.10.2015 11:35:03.047;-0.156;-1.000;-0.082;
19.10.2015 11:35:04.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:05.047;-0.156;-1.000;-0.082;
19.10.2015 11:35:06.047;-0.156;-0.969;-0.082;
19.10.2015 11:35:07.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:08.047;-0.156;-1.000;-0.082;
19.10.2015 11:35:09.047;-0.156;-1.000;-0.082;
19.10.2015 11:35:10.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:11.047;-0.406;-1.308;0.246;
19.10.2015 11:35:12.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:13.047;-0.188;-0.969;-0.049;
19.10.2015 11:35:14.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:15.047;-0.219;-0.969;-0.082;
19.10.2015 11:35:16.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:17.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:18.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:19.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:20.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:21.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:22.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:23.047;-0.219;-0.969;-0.082;
19.10.2015 11:35:24.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:25.047;-0.219;-0.969;-0.082;
19.10.2015 11:35:26.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:27.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:28.047;-0.188;-1.000;-0.115;
19.10.2015 11:35:29.047;-0.188;-1.000;-0.115;
19.10.2015 11:35:30.047;-0.188;-0.969;-0.082;
19.10.2015 11:35:31.047;-0.219;-1.000;-0.148;
19.10.2015 11:35:32.047;-0.219;-1.000;-0.115;
19.10.2015 11:35:33.047;-0.219;-0.969;-0.115;
19.10.2015 11:35:34.047;-0.219;-0.969;-0.115;
19.10.2015 11:35:35.047;-0.219;-0.969;-0.082;
19.10.2015 11:35:36.047;-0.250;-0.969;-0.082;
19.10.2015 11:35:37.047;-0.250;-0.969;-0.082;
19.10.2015 11:35:38.047;-0.219;-0.969;-0.115;
19.10.2015 11:35:39.047;-0.219;-1.000;-0.115;
19.10.2015 11:35:40.047;-0.219;-0.969;-0.049;
19.10.2015 11:35:41.047;-0.281;-1.062;-0.180;
19.10.2015 11:35:42.047;-0.250;-1.000;-0.016;
19.10.2015 11:35:43.047;-0.188;-1.000;-0.016;
19.10.2015 11:35:44.047;-0.188;-1.000;-0.016;
19.10.2015 11:35:45.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:46.047;-0.188;-0.969;-0.016;
19.10.2015 11:35:47.047;-0.219;-1.000;-0.049;
19.10.2015 11:35:48.047;-0.188;-0.969;-0.016;
19.10.2015 11:35:49.047;-0.188;-0.969;-0.016;
19.10.2015 11:35:50.047;-0.188;-1.000;-0.082;
19.10.2015 11:35:51.047;-0.188;-1.000;-0.016;
19.10.2015 11:35:52.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:53.047;-0.188;-1.000;-0.016;
19.10.2015 11:35:54.047;-0.156;-1.000;-0.016;
19.10.2015 11:35:55.047;-0.188;-1.000;0.016;
19.10.2015 11:35:56.047;-0.156;-1.000;-0.049;
19.10.2015 11:35:57.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:58.047;-0.188;-1.000;-0.049;
19.10.2015 11:35:59.047;-0.156;-1.000;-0.082;
19.10.2015 11:36:00.047;-0.156;-1.000;-0.016;
19.10.2015 11:36:01.047;-0.188;-0.969;-0.016;
19.10.2015 11:36:02.047;-0.188;-1.000;-0.049;
19.10.2015 11:36:03.047;-0.156;-1.000;-0.016;
19.10.2015 11:36:04.047;-0.156;-1.000;-0.016;
19.10.2015 11:36:05.047;-0.156;-1.000;-0.016;
19.10.2015 11:36:06.047;-0.188;-1.000;-0.049;
19.10.2015 11:36:07.047;-0.188;-1.000;-0.049;
19.10.2015 11:36:08.047;-0.156;-0.969;-0.049;
19.10.2015 11:36:09.047;-0.188;-1.000;-0.049;
19.10.2015 11:36:10.047;-0.156;-1.000;-0.049;
19.10.2015 11:36:11.047;-0.156;-1.000;-0.082;
19.10.2015 11:36:12.047;-0.156;-1.000;-0.082;
19.10.2015 11:36:13.047;-0.156;-1.000;-0.016;
19.10.2015 11:36:14.047;-0.219;-1.031;-0.049;
19.10.2015 11:36:15.047;-0.281;-0.969;-0.148;
19.10.2015 11:36:16.047;-0.250;-1.000;-0.115;
19.10.2015 11:36:17.047;-0.250;-1.000;-0.115;
19.10.2015 11:36:18.047;-0.219;-0.969;-0.115;
19.10.2015 11:36:19.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:20.047;-0.219;-0.969;-0.082;
19.10.2015 11:36:21.047;-0.219;-0.969;-0.115;
19.10.2015 11:36:22.047;-0.219;-0.969;-0.115;
19.10.2015 11:36:23.047;-0.219;-0.969;-0.115;
19.10.2015 11:36:24.047;-0.219;-1.000;-0.115;
19.10.2015 11:36:25.047;-0.219;-0.969;-0.180;
19.10.2015 11:36:26.047;-0.188;-0.969;-0.115;
19.10.2015 11:36:27.047;-0.219;-0.969;-0.115;
19.10.2015 11:36:28.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:29.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:30.047;-0.219;-0.938;-0.148;
19.10.2015 11:36:31.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:32.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:33.047;-0.250;-0.969;-0.115;
19.10.2015 11:36:34.047;-0.250;-0.969;-0.115;
19.10.2015 11:36:35.047;-0.219;-1.000;-0.148;
19.10.2015 11:36:36.047;-0.250;-0.969;-0.180;
19.10.2015 11:36:37.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:38.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:39.047;-0.250;-0.969;-0.115;
19.10.2015 11:36:40.047;-0.250;-0.969;-0.115;
19.10.2015 11:36:41.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:42.047;-0.250;-0.969;-0.115;
19.10.2015 11:36:43.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:44.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:45.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:46.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:47.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:48.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:49.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:50.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:51.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:52.047;-0.250;-0.969;-0.180;
19.10.2015 11:36:53.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:54.047;-0.219;-0.969;-0.148;
19.10.2015 11:36:55.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:56.047;-0.219;-1.000;-0.180;
19.10.2015 11:36:57.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:58.047;-0.250;-0.969;-0.148;
19.10.2015 11:36:59.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:00.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:01.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:02.047;-0.250;-0.938;-0.148;
19.10.2015 11:37:03.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:04.047;-0.250;-0.969;-0.180;
19.10.2015 11:37:05.047;-0.281;-0.969;-0.148;
19.10.2015 11:37:06.047;-0.281;-0.969;-0.148;
19.10.2015 11:37:07.047;-0.281;-0.969;-0.180;
19.10.2015 11:37:08.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:09.047;-0.375;-0.969;-0.148;
19.10.2015 11:37:10.047;-0.250;-1.000;0.082;
19.10.2015 11:37:11.047;-0.188;-1.000;-0.082;
19.10.2015 11:37:12.047;-0.125;-1.000;-0.148;
19.10.2015 11:37:13.047;-0.125;-1.000;-0.016;
19.10.2015 11:37:14.047;-0.375;-0.908;0.443;
19.10.2015 11:37:15.047;-0.281;-0.969;-0.082;
19.10.2015 11:37:16.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:17.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:18.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:19.047;-0.250;-0.969;-0.082;
19.10.2015 11:37:20.047;-0.250;-1.000;-0.148;
19.10.2015 11:37:21.047;-0.250;-0.969;-0.082;
19.10.2015 11:37:22.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:23.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:24.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:25.047;-0.250;-0.969;-0.115;
19.10.2015 11:37:26.047;-0.219;-0.969;-0.082;
19.10.2015 11:37:27.047;-0.250;-0.969;-0.148;
19.10.2015 11:37:28.047;-0.250;-0.969;-0.082;
