MODUL
MSR310220

CHANNEL
TIME;ACC x;ACC y;ACC z;BAT

UNIT
;g;g;g;V

DATA
19.10.2015 10:18:50.049;-0.516;-0.016;0.902;
19.10.2015 10:18:51.049;-0.516;-0.016;0.869;
19.10.2015 10:18:52.049;-0.516;-0.016;0.934;
19.10.2015 10:18:53.049;-0.516;-0.016;0.902;
19.10.2015 10:18:54.049;-0.548;-0.016;0.902;
19.10.2015 10:18:55.049;-0.516;-0.016;0.902;
19.10.2015 10:18:56.049;-0.516;-0.016;0.902;
19.10.2015 10:18:57.049;-0.516;-0.016;0.869;
19.10.2015 10:18:58.049;-0.516;-0.016;0.902;
19.10.2015 10:18:59.049;-0.516;-0.016;0.902;
19.10.2015 10:19:00.049;-0.516;-0.016;0.869;
19.10.2015 10:19:01.049;-0.516;-0.048;0.902;
19.10.2015 10:19:02.049;-0.516;-0.016;0.869;
19.10.2015 10:19:03.049;-0.516;-0.016;0.869;
19.10.2015 10:19:04.049;-0.516;-0.016;0.902;
19.10.2015 10:19:05.049;-0.516;-0.016;0.902;
19.10.2015 10:19:06.049;-0.516;-0.016;0.902;
19.10.2015 10:19:07.049;-0.516;-0.016;0.902;
19.10.2015 10:19:08.049;-0.516;-0.016;0.902;
19.10.2015 10:19:09.049;-0.484;-0.016;0.869;
19.10.2015 10:19:10.049;-0.516;-0.016;0.902;
19.10.2015 10:19:11.049;-0.516;-0.016;0.902;
19.10.2015 10:19:12.049;-0.516;-0.016;0.902;
19.10.2015 10:19:13.049;-0.516;-0.016;0.902;
19.10.2015 10:19:14.049;-0.516;-0.016;0.902;
19.10.2015 10:19:15.049;-0.516;-0.016;0.902;
19.10.2015 10:19:16.049;-0.516;-0.016;0.902;
19.10.2015 10:19:17.049;-0.516;-0.016;0.902;
19.10.2015 10:19:18.049;-0.516;-0.016;0.902;
19.10.2015 10:19:19.049;-0.516;-0.016;0.869;
19.10.2015 10:19:20.049;-0.516;-0.016;0.869;
19.10.2015 10:19:21.049;-0.516;-0.016;0.902;
19.10.2015 10:19:22.049;-0.516;-0.016;0.869;
19.10.2015 10:19:23.049;-0.516;-0.016;0.902;
19.10.2015 10:19:24.049;-0.548;-0.016;0.902;
19.10.2015 10:19:25.049;-0.516;-0.016;0.902;
19.10.2015 10:19:26.049;-0.516;-0.016;0.869;
19.10.2015 10:19:27.049;-0.516;-0.016;0.869;
19.10.2015 10:19:28.049;-0.516;-0.016;0.869;
19.10.2015 10:19:29.049;-0.516;-0.016;0.902;
19.10.2015 10:19:30.049;-0.516;-0.016;0.869;
19.10.2015 10:19:31.049;-0.516;-0.016;0.902;
19.10.2015 10:19:32.049;-0.516;-0.016;0.902;
19.10.2015 10:19:33.049;-0.516;-0.016;0.902;
19.10.2015 10:19:34.049;-0.516;-0.016;0.902;
19.10.2015 10:19:35.049;-0.516;-0.016;0.902;
19.10.2015 10:19:36.049;-0.516;-0.016;0.902;
19.10.2015 10:19:37.049;-0.516;-0.016;0.902;
19.10.2015 10:19:38.049;-0.516;-0.016;0.902;
19.10.2015 10:19:39.049;-0.516;-0.016;0.902;
19.10.2015 10:19:40.049;-0.516;-0.016;0.902;
19.10.2015 10:19:41.049;-0.484;-0.016;0.902;
19.10.2015 10:19:42.049;-0.516;-0.016;0.869;
19.10.2015 10:19:43.049;-0.516;-0.016;0.902;
19.10.2015 10:19:44.049;-0.516;-0.016;0.902;
19.10.2015 10:19:45.049;-0.484;-0.016;0.902;
19.10.2015 10:19:46.049;-0.516;-0.016;0.902;
19.10.2015 10:19:47.049;-0.516;-0.016;0.869;
19.10.2015 10:19:48.049;-0.516;-0.016;0.869;
19.10.2015 10:19:49.049;-0.516;-0.016;0.869;
19.10.2015 10:19:50.049;-0.516;-0.016;0.902;
19.10.2015 10:19:51.049;-0.516;-0.016;0.902;
19.10.2015 10:19:52.049;-0.548;-0.016;0.934;
19.10.2015 10:19:53.049;-0.516;-0.016;0.934;
19.10.2015 10:19:54.049;-0.516;-0.016;0.902;
19.10.2015 10:19:55.049;-0.516;-0.016;0.869;
19.10.2015 10:19:56.049;-0.516;-0.016;0.869;
19.10.2015 10:19:57.049;-0.516;-0.016;0.902;
19.10.2015 10:19:58.049;-0.516;-0.016;0.902;
19.10.2015 10:19:59.049;-0.516;-0.016;0.902;
19.10.2015 10:20:00.049;-0.516;-0.016;0.902;3.85
19.10.2015 10:20:01.049;-0.516;-0.016;0.934;
19.10.2015 10:20:02.049;-0.516;-0.016;0.902;
19.10.2015 10:20:03.049;-0.516;-0.016;0.902;
19.10.2015 10:20:04.049;-0.516;-0.016;0.869;
19.10.2015 10:20:05.049;-0.516;-0.016;0.869;
19.10.2015 10:20:06.049;-0.516;-0.016;0.869;
19.10.2015 10:20:07.049;-0.516;-0.016;0.902;
19.10.2015 10:20:08.049;-0.516;-0.016;0.902;
19.10.2015 10:20:09.049;-0.516;-0.016;0.902;
19.10.2015 10:20:10.049;-0.516;-0.016;0.902;
19.10.2015 10:20:11.049;-0.516;-0.016;0.934;
19.10.2015 10:20:12.049;-0.516;-0.016;0.902;
19.10.2015 10:20:13.049;-0.516;-0.016;0.902;
19.10.2015 10:20:14.049;-0.516;-0.016;0.902;
19.10.2015 10:20:15.049;-0.516;-0.016;0.902;
19.10.2015 10:20:16.049;-0.516;-0.016;0.902;
19.10.2015 10:20:17.049;-0.516;-0.016;0.902;
19.10.2015 10:20:18.049;-0.516;-0.016;0.902;
19.10.2015 10:20:19.049;-0.516;-0.016;0.902;
19.10.2015 10:20:20.049;-0.516;-0.016;0.902;
19.10.2015 10:20:21.049;-0.516;-0.016;0.869;
19.10.2015 10:20:22.049;-0.516;-0.016;0.902;
19.10.2015 10:20:23.049;-0.516;-0.016;0.902;
19.10.2015 10:20:24.049;-0.516;-0.016;0.869;
19.10.2015 10:20:25.049;-0.516;-0.016;0.902;
19.10.2015 10:20:26.049;-0.516;-0.016;0.902;
19.10.2015 10:20:27.049;-0.516;-0.016;0.869;
19.10.2015 10:20:28.049;-0.516;-0.016;0.902;
19.10.2015 10:20:29.049;-0.516;-0.016;0.869;
19.10.2015 10:20:30.049;-0.516;-0.016;0.902;
19.10.2015 10:20:31.049;-0.516;-0.016;0.869;
19.10.2015 10:20:32.049;-0.484;-0.016;0.902;
19.10.2015 10:20:33.049;-0.516;-0.016;0.902;
19.10.2015 10:20:34.049;-0.516;-0.016;0.902;
19.10.2015 10:20:35.049;-0.516;-0.016;0.902;
19.10.2015 10:20:36.049;-0.516;-0.016;0.902;
19.10.2015 10:20:37.049;-0.516;-0.016;0.902;
19.10.2015 10:20:38.049;-0.516;-0.016;0.869;
19.10.2015 10:20:39.049;-0.516;-0.016;0.869;
19.10.2015 10:20:40.049;-0.516;-0.016;0.902;
19.10.2015 10:20:41.049;-0.516;-0.016;0.902;
19.10.2015 10:20:42.049;-0.516;-0.016;0.902;
19.10.2015 10:20:43.049;-0.516;-0.016;0.902;
19.10.2015 10:20:44.049;-0.516;-0.016;0.869;
19.10.2015 10:20:45.049;-0.516;-0.016;0.902;
19.10.2015 10:20:46.049;-0.516;-0.016;0.902;
19.10.2015 10:20:47.049;-0.516;-0.016;0.902;
19.10.2015 10:20:48.049;-0.516;-0.016;0.902;
19.10.2015 10:20:49.049;-0.516;-0.016;0.869;
19.10.2015 10:20:50.049;-0.516;-0.016;0.869;
19.10.2015 10:20:51.049;-0.516;-0.016;0.902;
19.10.2015 10:20:52.049;-0.516;-0.016;0.902;
19.10.2015 10:20:53.049;-0.516;-0.016;0.869;
19.10.2015 10:20:54.049;-0.516;-0.016;0.902;
19.10.2015 10:20:55.049;-0.516;-0.016;0.869;
19.10.2015 10:20:56.049;-0.516;-0.016;0.902;
19.10.2015 10:20:57.049;-0.516;-0.016;0.902;
19.10.2015 10:20:58.049;-0.516;-0.016;0.902;
19.10.2015 10:20:59.049;-0.516;-0.016;0.902;
19.10.2015 10:21:00.049;-0.516;-0.016;0.902;
19.10.2015 10:21:01.049;-0.516;-0.016;0.902;
19.10.2015 10:21:02.049;-0.516;-0.016;0.902;
19.10.2015 10:21:03.049;-0.516;-0.016;0.869;
19.10.2015 10:21:04.049;-0.516;-0.016;0.869;
19.10.2015 10:21:05.049;-0.548;-0.016;0.869;
19.10.2015 10:21:06.049;-0.516;-0.016;0.869;
19.10.2015 10:21:07.049;-0.516;-0.016;0.869;
19.10.2015 10:21:08.049;-0.516;-0.016;0.902;
19.10.2015 10:21:09.049;-0.516;-0.016;0.902;
19.10.2015 10:21:10.049;-0.516;-0.016;0.902;
19.10.2015 10:21:11.049;-0.516;-0.016;0.869;
19.10.2015 10:21:12.049;-0.516;-0.016;0.902;
19.10.2015 10:21:13.049;-0.516;-0.016;0.902;
19.10.2015 10:21:14.049;-0.516;-0.016;0.902;
19.10.2015 10:21:15.049;-0.516;-0.016;0.902;
19.10.2015 10:21:16.049;-0.516;-0.016;0.902;
19.10.2015 10:21:17.049;-0.516;-0.016;0.902;
19.10.2015 10:21:18.049;-0.516;-0.048;0.902;
19.10.2015 10:21:19.049;-0.516;-0.016;0.869;
19.10.2015 10:21:20.049;-0.516;-0.016;0.869;
19.10.2015 10:21:21.049;-0.516;-0.016;0.902;
19.10.2015 10:21:22.049;-0.516;-0.016;0.869;
19.10.2015 10:21:23.049;-0.516;-0.016;0.869;
19.10.2015 10:21:24.049;-0.516;-0.016;0.902;
19.10.2015 10:21:25.049;-0.516;-0.016;0.869;
19.10.2015 10:21:26.049;-0.484;-0.016;0.902;
19.10.2015 10:21:27.049;-0.516;-0.016;0.902;
19.10.2015 10:21:28.049;-0.516;-0.016;0.934;
19.10.2015 10:21:29.049;-0.516;-0.016;0.902;
19.10.2015 10:21:30.049;-0.516;-0.016;0.902;
19.10.2015 10:21:31.049;-0.484;-0.016;0.902;
19.10.2015 10:21:32.049;-0.516;-0.016;0.869;
19.10.2015 10:21:33.049;-0.516;-0.016;0.902;
19.10.2015 10:21:34.049;-0.516;-0.016;0.902;
19.10.2015 10:21:35.049;-0.516;-0.016;0.902;
19.10.2015 10:21:36.049;-0.516;-0.016;0.902;
19.10.2015 10:21:37.049;-0.516;-0.016;0.902;
19.10.2015 10:21:38.049;-0.516;-0.016;0.902;
19.10.2015 10:21:39.049;-0.516;-0.016;0.902;
19.10.2015 10:21:40.049;-0.516;-0.048;0.902;
19.10.2015 10:21:41.049;-0.516;-0.016;0.902;
19.10.2015 10:21:42.049;-0.516;-0.016;0.902;
19.10.2015 10:21:43.049;-0.516;-0.016;0.869;
19.10.2015 10:21:44.049;-0.516;-0.016;0.902;
19.10.2015 10:21:45.049;-0.516;-0.016;0.902;
19.10.2015 10:21:46.049;-0.516;-0.016;0.902;
19.10.2015 10:21:47.049;-0.516;-0.016;0.902;
19.10.2015 10:21:48.049;-0.516;-0.016;0.902;
19.10.2015 10:21:49.049;-0.516;-0.016;0.902;
19.10.2015 10:21:50.049;-0.516;-0.016;0.902;
19.10.2015 10:21:51.049;-0.516;-0.016;0.902;
19.10.2015 10:21:52.049;-0.516;-0.016;0.902;
19.10.2015 10:21:53.049;-0.516;-0.016;0.902;
19.10.2015 10:21:54.049;-0.516;-0.016;0.902;
19.10.2015 10:21:55.049;-0.516;-0.016;0.902;
19.10.2015 10:21:56.049;-0.516;-0.016;0.902;
19.10.2015 10:21:57.049;-0.484;-0.016;0.902;
19.10.2015 10:21:58.049;-0.516;0.016;0.869;
19.10.2015 10:21:59.049;-0.516;-0.016;0.902;
19.10.2015 10:22:00.049;-0.516;-0.016;0.902;
19.10.2015 10:22:01.049;-0.516;-0.016;0.902;
19.10.2015 10:22:02.049;-0.516;-0.016;0.902;
19.10.2015 10:22:03.049;-0.516;-0.016;0.902;
19.10.2015 10:22:04.049;-0.516;-0.016;0.902;
19.10.2015 10:22:05.049;-0.516;-0.016;0.902;
19.10.2015 10:22:06.049;-0.516;-0.016;0.902;
19.10.2015 10:22:07.049;-0.516;-0.016;0.869;
19.10.2015 10:22:08.049;-0.516;-0.016;0.902;
19.10.2015 10:22:09.049;-0.516;-0.016;0.902;
19.10.2015 10:22:10.049;-0.516;-0.016;0.902;
19.10.2015 10:22:11.049;-0.516;-0.016;0.869;
19.10.2015 10:22:12.049;-0.516;-0.016;0.902;
19.10.2015 10:22:13.049;-0.516;-0.016;0.869;
19.10.2015 10:22:14.049;-0.516;-0.016;0.869;
19.10.2015 10:22:15.049;-0.516;-0.016;0.902;
19.10.2015 10:22:16.049;-0.516;-0.016;0.869;
19.10.2015 10:22:17.049;-0.516;-0.016;0.902;
19.10.2015 10:22:18.049;-0.516;-0.016;0.902;
19.10.2015 10:22:19.049;-0.516;-0.016;0.902;
19.10.2015 10:22:20.049;-0.516;-0.016;0.902;
19.10.2015 10:22:21.049;-0.516;-0.016;0.902;
19.10.2015 10:22:22.049;-0.516;-0.016;0.934;
19.10.2015 10:22:23.049;-0.548;-0.016;0.902;
19.10.2015 10:22:24.049;-0.516;-0.016;0.869;
19.10.2015 10:22:25.049;-0.516;-0.016;0.869;
19.10.2015 10:22:26.049;-0.516;-0.016;0.902;
19.10.2015 10:22:27.049;-0.516;-0.048;0.869;
19.10.2015 10:22:28.049;-0.516;-0.016;0.902;
19.10.2015 10:22:29.049;-0.516;-0.016;0.902;
19.10.2015 10:22:30.049;-0.516;-0.016;0.902;
19.10.2015 10:22:31.049;-0.516;-0.016;0.902;
19.10.2015 10:22:32.049;-0.516;-0.016;0.902;
19.10.2015 10:22:33.049;-0.516;-0.016;0.902;
19.10.2015 10:22:34.049;-0.516;-0.016;0.902;
19.10.2015 10:22:35.049;-0.516;-0.016;0.902;
19.10.2015 10:22:36.049;-0.516;-0.016;0.902;
19.10.2015 10:22:37.049;-0.516;-0.016;0.902;
19.10.2015 10:22:38.049;-0.516;-0.016;0.934;
19.10.2015 10:22:39.049;-0.516;-0.016;0.902;
19.10.2015 10:22:40.049;-0.516;-0.016;0.902;
19.10.2015 10:22:41.049;-0.516;-0.016;0.902;
19.10.2015 10:22:42.049;-0.516;-0.016;0.902;
19.10.2015 10:22:43.049;-0.516;-0.016;0.902;
19.10.2015 10:22:44.049;-0.516;-0.016;0.902;
19.10.2015 10:22:45.049;-0.516;-0.016;0.902;
19.10.2015 10:22:46.049;-0.516;-0.016;0.902;
19.10.2015 10:22:47.049;-0.516;-0.016;0.902;
19.10.2015 10:22:48.049;-0.516;-0.016;0.902;
19.10.2015 10:22:49.049;-0.484;-0.016;0.869;
19.10.2015 10:22:50.049;-0.516;-0.016;0.902;
19.10.2015 10:22:51.049;-0.516;-0.016;0.902;
19.10.2015 10:22:52.049;-0.516;-0.016;0.902;
19.10.2015 10:22:53.049;-0.516;-0.016;0.869;
19.10.2015 10:22:54.049;-0.516;-0.016;0.869;
19.10.2015 10:22:55.049;-0.516;-0.016;0.902;
19.10.2015 10:22:56.049;-0.516;-0.016;0.902;
19.10.2015 10:22:57.049;-0.516;-0.016;0.902;
19.10.2015 10:22:58.049;-0.516;-0.016;0.869;
19.10.2015 10:22:59.049;-0.516;-0.016;0.902;
19.10.2015 10:23:00.049;-0.516;-0.016;0.902;
19.10.2015 10:23:01.049;-0.484;-0.016;0.869;
19.10.2015 10:23:02.049;-0.516;-0.016;0.902;
19.10.2015 10:23:03.049;-0.516;-0.016;0.869;
19.10.2015 10:23:04.049;-0.516;-0.016;0.902;
19.10.2015 10:23:05.049;-0.516;-0.016;0.869;
19.10.2015 10:23:06.049;-0.516;-0.016;0.902;
19.10.2015 10:23:07.049;-0.516;-0.016;0.869;
19.10.2015 10:23:08.049;-0.516;-0.016;0.902;
19.10.2015 10:23:09.049;-0.516;-0.016;0.902;
19.10.2015 10:23:10.049;-0.516;-0.016;0.902;
19.10.2015 10:23:11.049;-0.516;-0.016;0.869;
19.10.2015 10:23:12.049;-0.516;-0.016;0.902;
19.10.2015 10:23:13.049;-0.516;-0.016;0.869;
19.10.2015 10:23:14.049;-0.516;-0.016;0.902;
19.10.2015 10:23:15.049;-0.516;-0.016;0.869;
19.10.2015 10:23:16.049;-0.516;-0.016;0.902;
19.10.2015 10:23:17.049;-0.516;-0.016;0.902;
19.10.2015 10:23:18.049;-0.516;-0.016;0.902;
19.10.2015 10:23:19.049;-0.516;-0.016;0.902;
19.10.2015 10:23:20.049;-0.484;-0.016;0.902;
19.10.2015 10:23:21.049;-0.516;-0.016;0.902;
19.10.2015 10:23:22.049;-0.516;-0.016;0.902;
19.10.2015 10:23:23.049;-0.516;-0.016;0.902;
19.10.2015 10:23:24.049;-0.516;-0.016;0.934;
19.10.2015 10:23:25.049;-0.516;-0.016;0.902;
19.10.2015 10:23:26.049;-0.516;-0.016;0.902;
19.10.2015 10:23:27.049;-0.516;-0.016;0.902;
19.10.2015 10:23:28.049;-0.516;-0.016;0.902;
19.10.2015 10:23:29.049;-0.516;-0.016;0.869;
19.10.2015 10:23:30.049;-0.516;-0.016;0.902;
19.10.2015 10:23:31.049;-0.516;-0.016;0.934;
19.10.2015 10:23:32.049;-0.516;-0.016;0.869;
19.10.2015 10:23:33.049;-0.516;-0.016;0.902;
19.10.2015 10:23:34.049;-0.516;-0.016;0.902;
19.10.2015 10:23:35.049;-0.548;-0.016;0.869;
19.10.2015 10:23:36.049;-0.516;-0.016;0.902;
19.10.2015 10:23:37.049;-0.516;-0.016;0.902;
19.10.2015 10:23:38.049;-0.516;-0.016;0.869;
19.10.2015 10:23:39.049;-0.516;-0.016;0.902;
19.10.2015 10:23:40.049;-0.484;-0.016;0.902;
19.10.2015 10:23:41.049;-0.516;-0.016;0.902;
19.10.2015 10:23:42.049;-0.516;-0.016;0.902;
19.10.2015 10:23:43.049;-0.516;-0.016;0.902;
19.10.2015 10:23:44.049;-0.516;-0.016;0.902;
19.10.2015 10:23:45.049;-0.516;-0.016;0.902;
19.10.2015 10:23:46.049;-0.516;-0.016;0.902;
19.10.2015 10:23:47.049;-0.516;-0.016;0.902;
19.10.2015 10:23:48.049;-0.516;-0.016;0.902;
19.10.2015 10:23:49.049;-0.516;-0.016;0.902;
19.10.2015 10:23:50.049;-0.484;-0.016;0.869;
19.10.2015 10:23:51.049;-0.516;-0.016;0.902;
19.10.2015 10:23:52.049;-0.516;-0.016;0.902;
19.10.2015 10:23:53.049;-0.516;-0.016;0.934;
19.10.2015 10:23:54.049;-0.548;-0.016;0.902;
19.10.2015 10:23:55.049;-0.484;-0.016;0.902;
19.10.2015 10:23:56.049;-0.516;-0.016;0.902;
19.10.2015 10:23:57.049;-0.516;-0.016;0.869;
19.10.2015 10:23:58.049;-0.516;-0.016;0.902;
19.10.2015 10:23:59.049;-0.516;-0.016;0.869;
19.10.2015 10:24:00.049;-0.516;-0.016;0.902;
19.10.2015 10:24:01.049;-0.516;-0.016;0.902;
19.10.2015 10:24:02.049;-0.516;-0.016;0.902;
19.10.2015 10:24:03.049;-0.516;-0.016;0.869;
19.10.2015 10:24:04.049;-0.516;-0.016;0.902;
19.10.2015 10:24:05.049;-0.516;-0.016;0.902;
19.10.2015 10:24:06.049;-0.516;-0.016;0.869;
19.10.2015 10:24:07.049;-0.516;-0.016;0.869;
19.10.2015 10:24:08.049;-0.516;-0.016;0.902;
19.10.2015 10:24:09.049;-0.516;-0.016;0.902;
19.10.2015 10:24:10.049;-0.516;-0.016;0.869;
19.10.2015 10:24:11.049;-0.516;-0.016;0.902;
19.10.2015 10:24:12.049;-0.516;-0.016;0.902;
19.10.2015 10:24:13.049;-0.516;-0.016;0.902;
19.10.2015 10:24:14.049;-0.516;-0.016;0.869;
19.10.2015 10:24:15.049;-0.516;-0.016;0.869;
19.10.2015 10:24:16.049;-0.516;-0.016;0.869;
19.10.2015 10:24:17.049;-0.516;-0.016;0.902;
19.10.2015 10:24:18.049;-0.516;-0.016;0.902;
19.10.2015 10:24:19.049;-0.516;-0.016;0.869;
19.10.2015 10:24:20.049;-0.516;-0.016;0.902;
19.10.2015 10:24:21.049;-0.516;-0.016;0.869;
19.10.2015 10:24:22.049;-0.516;-0.016;0.869;
19.10.2015 10:24:23.049;-0.516;-0.016;0.934;
19.10.2015 10:24:24.049;-0.516;-0.016;0.902;
19.10.2015 10:24:25.049;-0.516;-0.016;0.902;
19.10.2015 10:24:26.049;-0.516;-0.016;0.902;
19.10.2015 10:24:27.049;-0.516;-0.016;0.869;
19.10.2015 10:24:28.049;-0.484;-0.016;0.869;
19.10.2015 10:24:29.049;-0.516;-0.016;0.902;
19.10.2015 10:24:30.049;-0.516;-0.016;0.902;
19.10.2015 10:24:31.049;-0.516;-0.016;0.934;
19.10.2015 10:24:32.049;-0.516;-0.016;0.902;
19.10.2015 10:24:33.049;-0.516;-0.016;0.869;
19.10.2015 10:24:34.049;-0.516;-0.016;0.902;
19.10.2015 10:24:35.049;-0.516;-0.016;0.902;
19.10.2015 10:24:36.049;-0.516;-0.016;0.902;
19.10.2015 10:24:37.049;-0.516;-0.016;0.902;
19.10.2015 10:24:38.049;-0.516;-0.016;0.869;
19.10.2015 10:24:39.049;-0.516;-0.016;0.869;
19.10.2015 10:24:40.049;-0.516;-0.016;0.902;
19.10.2015 10:24:41.049;-0.516;-0.016;0.902;
19.10.2015 10:24:42.049;-0.516;-0.016;0.902;
19.10.2015 10:24:43.049;-0.871;0.048;0.705;
19.10.2015 10:24:44.049;-0.871;-0.016;-0.377;
19.10.2015 10:24:45.049;-1.097;-0.175;-0.016;
19.10.2015 10:24:46.049;-1.000;-0.016;-0.115;
19.10.2015 10:24:47.049;-0.935;-0.333;0.115;
19.10.2015 10:24:48.049;-0.903;-0.365;0.148;
19.10.2015 10:24:49.049;-0.935;-0.365;0.115;
19.10.2015 10:24:50.049;-0.903;-0.365;0.148;
19.10.2015 10:24:51.049;-0.903;-0.365;0.115;
19.10.2015 10:24:52.049;-0.935;-0.397;0.148;
19.10.2015 10:24:53.049;-0.903;-0.397;0.148;
19.10.2015 10:24:54.049;-0.903;-0.365;0.148;
19.10.2015 10:24:55.049;-0.903;-0.397;0.148;
19.10.2015 10:24:56.049;-0.903;-0.397;0.115;
19.10.2015 10:24:57.049;-0.903;-0.397;0.115;
19.10.2015 10:24:58.049;-0.903;-0.397;0.148;
19.10.2015 10:24:59.049;-0.903;-0.397;0.148;
19.10.2015 10:25:00.049;-0.903;-0.397;0.148;3.85
19.10.2015 10:25:01.049;-0.903;-0.429;0.148;
19.10.2015 10:25:02.049;-0.903;-0.397;0.148;
19.10.2015 10:25:03.049;-0.903;-0.397;0.115;
19.10.2015 10:25:04.049;-0.903;-0.429;0.148;
19.10.2015 10:25:05.049;-0.903;-0.397;0.115;
19.10.2015 10:25:06.049;-0.903;-0.429;0.115;
19.10.2015 10:25:07.049;-0.871;-0.397;0.115;
19.10.2015 10:25:08.049;-0.903;-0.429;0.115;
19.10.2015 10:25:09.049;-0.903;-0.397;0.148;
19.10.2015 10:25:10.049;-0.452;-0.302;0.082;
19.10.2015 10:25:11.049;-0.774;-0.175;0.639;
19.10.2015 10:25:12.049;-0.387;-0.651;0.443;
19.10.2015 10:25:13.049;-0.710;-0.492;0.508;
19.10.2015 10:25:14.049;-0.548;-0.302;0.508;
19.10.2015 10:25:15.049;-0.323;-0.302;0.475;
19.10.2015 10:25:16.049;-0.516;-0.429;0.574;
19.10.2015 10:25:17.049;-0.774;-0.492;0.639;
19.10.2015 10:25:18.049;-0.742;-0.397;0.377;
19.10.2015 10:25:19.049;-0.677;-0.683;0.607;
19.10.2015 10:25:20.049;-0.677;-0.460;0.443;
19.10.2015 10:25:21.049;-0.742;-0.524;0.443;
19.10.2015 10:25:22.049;-0.581;-0.714;0.246;
19.10.2015 10:25:23.049;-0.871;-0.238;0.410;
19.10.2015 10:25:24.049;-0.677;-0.270;0.443;
19.10.2015 10:25:25.049;-0.710;-0.651;0.410;
19.10.2015 10:25:26.049;-0.419;-0.397;0.475;
19.10.2015 10:25:27.049;-0.935;0.333;-0.115;
19.10.2015 10:25:28.049;-1.000;-0.016;-0.016;
19.10.2015 10:25:29.049;-0.935;0.048;-0.180;
19.10.2015 10:25:30.049;-0.935;0.048;-0.115;
19.10.2015 10:25:31.049;-0.935;0.016;-0.246;
19.10.2015 10:25:32.049;-0.806;-0.079;-0.541;
19.10.2015 10:25:33.049;0.258;-0.810;0.508;
19.10.2015 10:25:34.049;0.290;-0.841;0.443;
19.10.2015 10:25:35.049;0.387;-0.778;0.475;
19.10.2015 10:25:36.049;0.452;-0.746;0.475;
19.10.2015 10:25:37.049;0.484;-0.746;0.475;
19.10.2015 10:25:38.049;0.484;-0.714;0.508;
19.10.2015 10:25:39.049;0.484;-0.746;0.475;
19.10.2015 10:25:40.049;0.516;-0.714;0.508;
19.10.2015 10:25:41.049;0.516;-0.714;0.475;
19.10.2015 10:25:42.049;0.484;-0.746;0.475;
19.10.2015 10:25:43.049;0.484;-0.714;0.508;
19.10.2015 10:25:44.049;0.484;-0.746;0.508;
19.10.2015 10:25:45.049;0.484;-0.714;0.508;
19.10.2015 10:25:46.049;0.484;-0.746;0.508;
19.10.2015 10:25:47.049;0.484;-0.746;0.475;
19.10.2015 10:25:48.049;0.516;-0.714;0.508;
19.10.2015 10:25:49.049;0.484;-0.746;0.541;
19.10.2015 10:25:50.049;0.484;-0.746;0.475;
19.10.2015 10:25:51.049;0.484;-0.714;0.508;
19.10.2015 10:25:52.049;0.484;-0.746;0.508;
19.10.2015 10:25:53.049;0.452;-0.746;0.475;
19.10.2015 10:25:54.049;0.516;-0.714;0.508;
19.10.2015 10:25:55.049;0.484;-0.714;0.508;
19.10.2015 10:25:56.049;0.484;-0.714;0.508;
19.10.2015 10:25:57.049;0.484;-0.746;0.508;
19.10.2015 10:25:58.049;0.484;-0.714;0.508;
19.10.2015 10:25:59.049;0.484;-0.714;0.508;
19.10.2015 10:26:00.049;0.484;-0.714;0.508;
19.10.2015 10:26:01.049;0.484;-0.714;0.475;
19.10.2015 10:26:02.049;0.516;-0.714;0.475;
19.10.2015 10:26:03.049;0.484;-0.714;0.475;
19.10.2015 10:26:04.049;0.516;-0.714;0.508;
19.10.2015 10:26:05.049;0.387;-0.873;0.607;
19.10.2015 10:26:06.049;-0.613;0.397;-0.475;
19.10.2015 10:26:07.049;-0.968;0.206;-0.082;
19.10.2015 10:26:08.049;-1.000;0.048;-0.082;
19.10.2015 10:26:09.049;-1.032;-0.016;-0.148;
19.10.2015 10:26:10.049;-1.129;-0.079;-0.115;
19.10.2015 10:26:11.049;-0.935;0.079;-0.344;
19.10.2015 10:26:12.049;-0.935;0.111;-0.377;
19.10.2015 10:26:13.049;-0.871;0.175;-0.213;
19.10.2015 10:26:14.049;-0.710;0.111;-0.115;
19.10.2015 10:26:15.049;-1.000;0.079;-0.148;
19.10.2015 10:26:16.049;-1.226;0.429;-0.180;
19.10.2015 10:26:17.049;-1.000;0.048;-0.115;
19.10.2015 10:26:18.049;-1.258;-0.016;-0.115;
19.10.2015 10:26:19.049;-1.645;-0.968;0.607;
19.10.2015 10:26:20.049;-1.000;0.048;-0.213;
19.10.2015 10:26:21.049;-0.742;-0.302;-0.639;
19.10.2015 10:26:22.049;-0.903;-0.270;-0.377;
19.10.2015 10:26:23.049;-0.806;-0.429;-0.344;
19.10.2015 10:26:24.049;-0.806;-0.460;-0.377;
19.10.2015 10:26:25.049;-0.806;-0.460;-0.377;
19.10.2015 10:26:26.049;-0.806;-0.460;-0.377;
19.10.2015 10:26:27.049;-0.806;-0.460;-0.311;
19.10.2015 10:26:28.049;-0.806;-0.460;-0.344;
19.10.2015 10:26:29.049;-0.806;-0.460;-0.311;
19.10.2015 10:26:30.049;-0.806;-0.460;-0.311;
19.10.2015 10:26:31.049;-0.839;-0.460;-0.344;
19.10.2015 10:26:32.049;-0.806;-0.429;-0.344;
19.10.2015 10:26:33.049;-0.806;-0.460;-0.311;
