MODUL
MSR310220

CHANNEL
TIME;ACC x;ACC y;ACC z;BAT
19.10.2015 11:51:33.049;0.484;-0.905;0.049;
19.10.2015 11:51:34.049;0.419;-0.905;0.148;
19.10.2015 11:51:35.049;0.258;-0.968;0.016;
19.10.2015 11:51:36.049;0.000;-0.937;0.115;
19.10.2015 11:51:37.049;0.065;-0.968;0.148;
19.10.2015 11:51:38.049;0.000;-0.968;0.115;
19.10.2015 11:51:39.049;0.000;-0.968;0.115;
19.10.2015 11:51:40.049;0.032;-0.968;0.148;
19.10.2015 11:51:41.049;0.194;-0.937;0.148;
19.10.2015 11:51:42.049;0.355;-0.905;0.082;
19.10.2015 11:51:43.049;0.129;-0.968;0.049;
19.10.2015 11:51:44.049;-0.032;-0.968;0.115;
19.10.2015 11:51:45.049;0.000;-0.968;0.082;
19.10.2015 11:51:46.049;0.000;-1.000;0.148;
19.10.2015 11:51:47.049;0.000;-0.968;0.082;
19.10.2015 11:51:48.049;0.000;-0.968;0.115;
19.10.2015 11:51:49.049;0.000;-0.968;0.082;
19.10.2015 11:51:50.049;0.032;-1.000;0.082;
19.10.2015 11:51:51.049;0.000;-0.968;0.082;
19.10.2015 11:51:52.049;0.000;-0.968;0.115;
19.10.2015 11:51:53.049;-0.032;-1.000;0.115;
19.10.2015 11:51:54.049;0.000;-0.968;0.115;
19.10.2015 11:51:55.049;-0.032;-1.000;0.082;
19.10.2015 11:51:56.049;0.000;-1.000;0.082;
19.10.2015 11:51:57.049;-0.032;-0.968;0.115;
19.10.2015 11:51:58.049;-0.032;-1.000;0.115;
19.10.2015 11:51:59.049;0.000;-0.937;0.082;
19.10.2015 11:52:00.049;-0.032;-0.968;0.082;
19.10.2015 11:52:01.049;0.065;-1.000;0.082;
19.10.2015 11:52:02.049;0.065;-0.968;0.082;
19.10.2015 11:52:03.049;0.000;-1.000;0.082;
19.10.2015 11:52:04.049;0.000;-0.937;0.082;
19.10.2015 11:52:05.049;0.000;-1.000;0.115;
19.10.2015 11:52:06.049;0.000;-0.968;0.082;
19.10.2015 11:52:07.049;-0.032;-0.968;0.115;
19.10.2015 11:52:08.049;0.000;-0.968;0.082;
19.10.2015 11:52:09.049;0.000;-0.968;0.082;
19.10.2015 11:52:10.049;0.000;-0.968;0.082;
19.10.2015 11:52:11.049;0.000;-0.968;0.049;
19.10.2015 11:52:12.049;0.065;-1.000;0.049;
19.10.2015 11:52:13.049;0.129;-1.000;0.016;
19.10.2015 11:52:14.049;0.258;-1.000;-0.049;
19.10.2015 11:52:15.049;0.226;-0.968;0.049;
19.10.2015 11:52:16.049;0.161;-0.968;0.049;
19.10.2015 11:52:17.049;0.000;-0.968;0.049;
19.10.2015 11:52:18.049;0.000;-0.968;0.082;
19.10.2015 11:52:19.049;0.000;-1.000;0.082;
19.10.2015 11:52:20.049;0.000;-0.968;0.049;
19.10.2015 11:52:21.049;-0.032;-1.000;0.082;
19.10.2015 11:52:22.049;-0.032;-1.000;0.082;
19.10.2015 11:52:23.049;0.000;-0.968;0.082;
19.10.2015 11:52:24.049;-0.032;-0.968;0.082;
19.10.2015 11:52:25.049;0.000;-1.000;0.115;
19.10.2015 11:52:26.049;-0.032;-0.968;0.115;
19.10.2015 11:52:27.049;-0.032;-1.000;0.082;
19.10.2015 11:52:28.049;-0.032;-0.968;0.115;
19.10.2015 11:52:29.049;-0.032;-0.968;0.082;
19.10.2015 11:52:30.049;0.000;-0.968;0.082;
19.10.2015 11:52:31.049;-0.032;-0.968;0.049;
19.10.2015 11:52:32.049;-0.032;-1.000;0.082;
19.10.2015 11:52:33.049;-0.032;-0.968;0.082;
19.10.2015 11:52:34.049;-0.065;-0.968;0.049;
19.10.2015 11:52:35.049;0.000;-0.968;0.082;
19.10.2015 11:52:36.049;0.000;-0.968;0.049;
19.10.2015 11:52:37.049;0.097;-0.968;0.016;
19.10.2015 11:52:38.049;0.065;-1.000;0.049;
19.10.2015 11:52:39.049;-0.032;-0.968;0.049;
19.10.2015 11:52:40.049;-0.032;-0.968;0.082;
19.10.2015 11:52:41.049;-0.032;-0.968;0.049;
19.10.2015 11:52:42.049;0.000;-1.000;0.082;
19.10.2015 11:52:43.049;0.032;-0.968;0.016;
19.10.2015 11:52:44.049;0.161;-0.905;-0.016;
19.10.2015 11:52:45.049;0.258;-0.968;0.016;
19.10.2015 11:52:46.049;0.065;-0.937;-0.016;
19.10.2015 11:52:47.049;-0.032;-0.968;0.115;
19.10.2015 11:52:48.049;0.000;-0.968;0.082;
19.10.2015 11:52:49.049;0.000;-0.968;0.082;
19.10.2015 11:52:50.049;-0.032;-1.000;0.082;
19.10.2015 11:52:51.049;0.000;-0.968;0.049;
19.10.2015 11:52:52.049;0.000;-0.968;0.049;
19.10.2015 11:52:53.049;0.000;-1.000;0.082;
19.10.2015 11:52:54.049;0.000;-0.968;0.049;
19.10.2015 11:52:55.049;0.065;-0.968;0.049;
19.10.2015 11:52:56.049;0.161;-0.968;0.016;
19.10.2015 11:52:57.049;0.258;-0.937;0.049;
19.10.2015 11:52:58.049;0.258;-0.937;0.115;
19.10.2015 11:52:59.049;0.258;-0.937;0.082;
19.10.2015 11:53:00.049;0.258;-0.968;0.115;
19.10.2015 11:53:01.049;0.226;-0.937;0.082;
19.10.2015 11:53:02.049;0.097;-0.937;0.049;
19.10.2015 11:53:03.049;-0.129;-1.000;0.246;
19.10.2015 11:53:04.049;-0.032;-0.968;0.082;
19.10.2015 11:53:05.049;-0.258;-0.905;0.016;
19.10.2015 11:53:06.049;0.065;-0.968;0.016;
19.10.2015 11:53:07.049;0.032;-0.968;0.082;
19.10.2015 11:53:08.049;-0.032;-0.968;0.082;
19.10.2015 11:53:09.049;0.000;-1.000;0.049;
19.10.2015 11:53:10.049;-0.032;-0.968;0.049;
19.10.2015 11:53:11.049;-0.032;-0.968;0.049;
19.10.2015 11:53:12.049;-0.065;-0.968;0.049;
19.10.2015 11:53:13.049;-0.065;-0.968;0.049;
19.10.2015 11:53:14.049;-0.032;-0.968;0.049;
19.10.2015 11:53:15.049;-0.065;-1.000;0.049;
19.10.2015 11:53:16.049;-0.065;-1.000;0.049;
19.10.2015 11:53:17.049;-0.065;-0.968;0.049;
19.10.2015 11:53:18.049;0.000;-1.000;0.082;
19.10.2015 11:53:19.049;0.032;-0.968;0.049;
19.10.2015 11:53:20.049;0.000;-0.968;0.082;
19.10.2015 11:53:21.049;-0.065;-1.000;0.049;
19.10.2015 11:53:22.049;0.000;-1.000;0.049;
19.10.2015 11:53:23.049;0.032;-0.968;0.049;
19.10.2015 11:53:24.049;-0.032;-1.000;0.016;
19.10.2015 11:53:25.049;0.000;-1.000;0.049;
19.10.2015 11:53:26.049;0.032;-1.000;0.049;
19.10.2015 11:53:27.049;0.000;-0.968;0.049;
19.10.2015 11:53:28.049;0.000;-1.000;0.115;
19.10.2015 11:53:29.049;0.097;-0.905;0.115;
19.10.2015 11:53:30.049;0.258;-0.937;0.049;
19.10.2015 11:53:31.049;0.290;-0.937;0.049;
19.10.2015 11:53:32.049;0.129;-1.032;0.016;
19.10.2015 11:53:33.049;0.032;-1.000;0.082;
19.10.2015 11:53:34.049;0.032;-1.000;0.082;
19.10.2015 11:53:35.049;0.032;-0.968;0.115;
19.10.2015 11:53:36.049;0.000;-0.968;0.049;
19.10.2015 11:53:37.049;0.065;-0.968;0.082;
19.10.2015 11:53:38.049;0.032;-0.968;0.082;
19.10.2015 11:53:39.049;0.000;-1.000;0.082;
19.10.2015 11:53:40.049;0.000;-0.968;0.082;
19.10.2015 11:53:41.049;0.032;-0.968;0.082;
19.10.2015 11:53:42.049;0.032;-0.968;0.082;
19.10.2015 11:53:43.049;0.065;-0.968;0.082;
19.10.2015 11:53:44.049;0.032;-0.968;0.049;
19.10.2015 11:53:45.049;0.000;-0.968;0.082;
19.10.2015 11:53:46.049;0.000;-0.968;0.082;
19.10.2015 11:53:47.049;0.000;-0.968;0.115;
19.10.2015 11:53:48.049;0.000;-0.968;0.082;
19.10.2015 11:53:49.049;0.000;-0.968;0.082;
19.10.2015 11:53:50.049;0.000;-0.968;0.115;
19.10.2015 11:53:51.049;0.032;-1.000;0.082;
19.10.2015 11:53:52.049;0.032;-0.968;0.049;
19.10.2015 11:53:53.049;0.000;-0.968;0.082;
19.10.2015 11:53:54.049;0.000;-0.968;0.082;
19.10.2015 11:53:55.049;0.032;-0.968;0.082;
19.10.2015 11:53:56.049;0.065;-0.968;0.049;
19.10.2015 11:53:57.049;0.032;-0.968;0.082;
19.10.2015 11:53:58.049;0.000;-1.000;0.082;
19.10.2015 11:53:59.049;0.032;-0.968;0.082;
19.10.2015 11:54:00.049;0.032;-0.968;0.049;
19.10.2015 11:54:01.049;0.000;-1.000;0.049;
19.10.2015 11:54:02.049;0.000;-0.968;0.082;
19.10.2015 11:54:03.049;0.000;-0.968;0.115;
19.10.2015 11:54:04.049;0.097;-1.000;0.082;
19.10.2015 11:54:05.049;0.097;-1.000;0.082;
19.10.2015 11:54:06.049;0.097;-0.968;0.082;
19.10.2015 11:54:07.049;0.065;-1.000;0.049;
19.10.2015 11:54:08.049;0.032;-0.968;0.049;
19.10.2015 11:54:09.049;0.000;-0.968;0.049;
19.10.2015 11:54:10.049;0.032;-1.000;0.082;
19.10.2015 11:54:11.049;0.000;-1.000;0.082;
19.10.2015 11:54:12.049;0.000;-0.968;0.049;
19.10.2015 11:54:13.049;0.000;-0.968;0.082;
19.10.2015 11:54:14.049;0.032;-0.968;0.082;
19.10.2015 11:54:15.049;0.000;-0.968;0.082;
19.10.2015 11:54:16.049;0.032;-1.000;0.049;
19.10.2015 11:54:17.049;0.000;-1.000;0.082;
19.10.2015 11:54:18.049;0.000;-1.000;0.082;
19.10.2015 11:54:19.049;0.032;-1.000;0.082;
19.10.2015 11:54:20.049;0.032;-1.000;0.082;
19.10.2015 11:54:21.049;0.000;-0.968;0.082;
19.10.2015 11:54:22.049;0.000;-1.000;0.082;
19.10.2015 11:54:23.049;0.000;-1.000;0.082;
19.10.2015 11:54:24.049;0.000;-0.968;0.082;
19.10.2015 11:54:25.049;0.032;-1.000;0.115;
19.10.2015 11:54:26.049;0.032;-1.000;0.082;
19.10.2015 11:54:27.049;0.000;-0.968;0.082;
19.10.2015 11:54:28.049;0.065;-0.968;0.082;
19.10.2015 11:54:29.049;0.065;-1.000;0.082;
19.10.2015 11:54:30.049;0.097;-0.968;0.049;
19.10.2015 11:54:31.049;0.129;-0.968;0.082;
19.10.2015 11:54:32.049;0.129;-0.968;0.049;
19.10.2015 11:54:33.049;0.097;-0.968;0.115;
19.10.2015 11:54:34.049;0.032;-0.968;0.016;
19.10.2015 11:54:35.049;0.032;-1.000;0.082;
19.10.2015 11:54:36.049;0.000;-0.968;0.082;
19.10.2015 11:54:37.049;0.000;-1.000;0.082;
19.10.2015 11:54:38.049;0.032;-0.968;0.082;
19.10.2015 11:54:39.049;0.000;-1.000;0.082;
19.10.2015 11:54:40.049;0.000;-1.000;0.082;
19.10.2015 11:54:41.049;0.032;-0.968;0.115;
19.10.2015 11:54:42.049;0.000;-0.968;0.082;
19.10.2015 11:54:43.049;0.032;-0.968;0.082;
19.10.2015 11:54:44.049;0.000;-1.000;0.082;
19.10.2015 11:54:45.049;0.000;-0.968;0.049;
19.10.2015 11:54:46.049;0.032;-0.968;0.082;
19.10.2015 11:54:47.049;0.065;-1.000;0.082;
19.10.2015 11:54:48.049;0.161;-1.032;0.180;
19.10.2015 11:54:49.049;0.290;-1.000;0.049;
19.10.2015 11:54:50.049;0.355;-0.937;0.115;
19.10.2015 11:54:51.049;0.355;-0.873;0.016;
19.10.2015 11:54:52.049;-0.516;-1.413;0.148;
19.10.2015 11:54:53.049;0.129;-1.032;-0.049;
19.10.2015 11:54:54.049;0.355;-1.000;1.197;
19.10.2015 11:54:55.049;-0.129;-1.286;0.934;
19.10.2015 11:54:56.049;0.161;-0.873;0.246;
19.10.2015 11:54:57.049;0.516;-1.317;-0.180;
19.10.2015 11:54:58.049;0.355;-0.905;0.148;
19.10.2015 11:54:59.049;0.000;-1.190;-0.541;
19.10.2015 11:55:00.049;0.097;-1.000;-0.016;3.85
19.10.2015 11:55:01.049;0.387;-0.333;0.180;
19.10.2015 11:55:02.049;0.097;-1.032;-0.049;
19.10.2015 11:55:03.049;-0.065;-1.476;-0.246;
19.10.2015 11:55:04.049;0.290;-1.000;-0.049;
19.10.2015 11:55:05.049;0.258;-0.968;-0.016;
19.10.2015 11:55:06.049;0.258;-0.968;-0.016;
19.10.2015 11:55:07.049;0.226;-0.968;-0.016;
19.10.2015 11:55:08.049;0.258;-0.937;-0.016;
19.10.2015 11:55:09.049;0.226;-0.968;0.016;
19.10.2015 11:55:10.049;0.258;-0.968;0.016;
19.10.2015 11:55:11.049;0.258;-0.968;0.016;
19.10.2015 11:55:12.049;0.258;-0.937;0.016;
19.10.2015 11:55:13.049;0.258;-0.968;-0.016;
19.10.2015 11:55:14.049;0.258;-0.937;0.016;
19.10.2015 11:55:15.049;0.258;-0.968;-0.016;
19.10.2015 11:55:16.049;0.258;-0.968;-0.016;
19.10.2015 11:55:17.049;0.258;-0.937;0.016;
19.10.2015 11:55:18.049;0.258;-0.937;-0.016;
19.10.2015 11:55:19.049;0.290;-0.937;-0.016;
19.10.2015 11:55:20.049;0.258;-0.937;-0.016;
19.10.2015 11:55:21.049;0.258;-0.937;-0.016;
19.10.2015 11:55:22.049;0.258;-0.937;-0.082;
19.10.2015 11:55:23.049;0.258;-0.968;-0.016;
19.10.2015 11:55:24.049;0.258;-0.968;-0.049;
19.10.2015 11:55:25.049;0.258;-0.937;-0.016;
19.10.2015 11:55:26.049;0.258;-0.968;-0.016;
19.10.2015 11:55:27.049;0.258;-0.968;-0.016;
19.10.2015 11:55:28.049;0.258;-0.937;-0.016;
19.10.2015 11:55:29.049;0.258;-0.968;-0.016;
19.10.2015 11:55:30.049;0.258;-0.968;-0.016;
19.10.2015 11:55:31.049;0.226;-0.937;-0.016;
19.10.2015 11:55:32.049;0.258;-0.937;-0.016;
19.10.2015 11:55:33.049;0.258;-0.968;-0.016;
19.10.2015 11:55:34.049;0.258;-0.968;-0.016;
19.10.2015 11:55:35.049;0.258;-0.937;-0.016;
19.10.2015 11:55:36.049;0.258;-0.937;0.016;
19.10.2015 11:55:37.049;0.258;-0.937;-0.115;
19.10.2015 11:55:38.049;0.387;-0.873;-0.082;
19.10.2015 11:55:39.049;0.903;-1.254;0.213;
19.10.2015 11:55:40.049;0.290;-0.968;0.016;
19.10.2015 11:55:41.049;1.161;-1.508;0.770;
19.10.2015 11:55:42.049;0.258;-0.968;0.082;
19.10.2015 11:55:43.049;-0.161;-1.095;0.344;
19.10.2015 11:55:44.049;0.194;-0.968;0.148;
19.10.2015 11:55:45.049;0.097;-0.937;0.148;
19.10.2015 11:55:46.049;0.097;-1.000;0.082;
19.10.2015 11:55:47.049;0.516;-1.159;0.246;
19.10.2015 11:55:48.049;0.355;-0.937;0.016;
19.10.2015 11:55:49.049;-0.065;-0.905;0.148;
19.10.2015 11:55:50.049;1.323;-1.095;0.148;
19.10.2015 11:55:51.049;-0.452;0.524;1.098;
19.10.2015 11:55:52.049;-0.032;-0.365;-0.639;
19.10.2015 11:55:53.049;-0.581;-1.825;-0.148;
19.10.2015 11:55:54.049;0.323;-0.905;0.180;
19.10.2015 11:55:55.049;1.032;-0.270;0.410;
19.10.2015 11:55:56.049;0.290;-0.968;0.049;
19.10.2015 11:55:57.049;0.355;-1.159;0.016;
19.10.2015 11:55:58.049;0.387;-0.810;0.246;
19.10.2015 11:55:59.049;0.097;-1.032;-0.016;
19.10.2015 11:56:00.049;-0.387;-1.381;0.574;
19.10.2015 11:56:01.049;0.258;-0.968;-0.016;
19.10.2015 11:56:02.049;0.161;-0.968;0.115;
19.10.2015 11:56:03.049;0.161;-0.968;0.115;
19.10.2015 11:56:04.049;0.194;-0.968;0.082;
19.10.2015 11:56:05.049;0.194;-0.968;0.115;
19.10.2015 11:56:06.049;0.194;-0.968;0.082;
19.10.2015 11:56:07.049;0.194;-0.968;0.082;
19.10.2015 11:56:08.049;0.194;-0.968;0.115;
19.10.2015 11:56:09.049;0.194;-0.968;0.082;
19.10.2015 11:56:10.049;0.226;-0.937;0.180;
19.10.2015 11:56:11.049;0.516;-0.968;-0.049;
19.10.2015 11:56:12.049;-0.226;-1.159;0.410;
19.10.2015 11:56:13.049;1.161;-2.968;-0.213;
19.10.2015 11:56:14.049;1.161;0.333;0.082;
19.10.2015 11:56:15.049;0.613;-1.476;0.377;
19.10.2015 11:56:16.049;0.226;-0.937;0.115;
19.10.2015 11:56:17.049;0.613;-1.000;0.016;
19.10.2015 11:56:18.049;0.323;0.175;0.639;
19.10.2015 11:56:19.049;0.194;-1.063;-0.115;
19.10.2015 11:56:20.049;0.516;-0.937;-0.016;
19.10.2015 11:56:21.049;0.000;-1.222;0.967;
19.10.2015 11:56:22.049;0.194;-1.000;0.148;
19.10.2015 11:56:23.049;0.452;-0.937;-0.049;
19.10.2015 11:56:24.049;0.194;-1.032;-0.016;
19.10.2015 11:56:25.049;0.161;-1.000;0.049;
19.10.2015 11:56:26.049;0.161;-0.968;0.049;
19.10.2015 11:56:27.049;0.129;-0.968;0.082;
19.10.2015 11:56:28.049;0.129;-0.968;0.016;
19.10.2015 11:56:29.049;0.097;-1.000;0.082;
19.10.2015 11:56:30.049;0.097;-1.000;0.049;
19.10.2015 11:56:31.049;0.097;-0.968;0.082;
19.10.2015 11:56:32.049;0.129;-0.968;0.082;
19.10.2015 11:56:33.049;0.065;-0.937;0.082;
19.10.2015 11:56:34.049;1.161;-0.016;-0.180;
19.10.2015 11:56:35.049;0.194;-0.937;-0.016;
19.10.2015 11:56:36.049;0.419;-1.032;0.148;
19.10.2015 11:56:37.049;0.516;-0.937;-0.049;
19.10.2015 11:56:38.049;0.194;-0.937;0.180;
19.10.2015 11:56:39.049;0.161;-0.937;0.148;
19.10.2015 11:56:40.049;0.161;-0.968;0.082;
19.10.2015 11:56:41.049;0.161;-0.968;0.082;
19.10.2015 11:56:42.049;0.161;-0.968;0.148;
19.10.2015 11:56:43.049;0.194;-0.968;0.148;
19.10.2015 11:56:44.049;0.161;-0.968;0.115;
19.10.2015 11:56:45.049;0.161;-0.968;0.148;
19.10.2015 11:56:46.049;0.129;-0.968;0.148;
19.10.2015 11:56:47.049;0.161;-0.968;0.115;
19.10.2015 11:56:48.049;0.161;-0.968;0.115;
19.10.2015 11:56:49.049;0.129;-0.968;0.148;
19.10.2015 11:56:50.049;0.129;-0.968;0.082;
19.10.2015 11:56:51.049;0.129;-0.968;0.148;
19.10.2015 11:56:52.049;0.194;-0.968;0.148;
19.10.2015 11:56:53.049;0.194;-0.968;0.115;
19.10.2015 11:56:54.049;0.161;-0.968;0.082;
19.10.2015 11:56:55.049;0.129;-0.937;0.082;
19.10.2015 11:56:56.049;0.161;-0.968;0.049;
19.10.2015 11:56:57.049;0.194;-0.937;0.082;
19.10.2015 11:56:58.049;0.161;-1.000;0.049;
19.10.2015 11:56:59.049;0.129;-0.968;0.016;
19.10.2015 11:57:00.049;0.129;-0.968;0.082;
19.10.2015 11:57:01.049;0.161;-0.968;0.082;
19.10.2015 11:57:02.049;0.129;-0.968;0.082;
19.10.2015 11:57:03.049;0.161;-0.968;0.082;
19.10.2015 11:57:04.049;0.161;-0.968;0.082;
19.10.2015 11:57:05.049;0.161;-0.968;0.082;
19.10.2015 11:57:06.049;0.161;-0.937;0.049;
19.10.2015 11:57:07.049;0.161;-0.937;0.115;
19.10.2015 11:57:08.049;0.161;-0.968;0.082;
19.10.2015 11:57:09.049;0.129;-0.968;0.148;
19.10.2015 11:57:10.049;0.194;-0.937;0.082;
19.10.2015 11:57:11.049;0.161;-0.968;0.049;
19.10.2015 11:57:12.049;0.194;-0.968;0.016;
19.10.2015 11:57:13.049;0.226;-0.937;-0.049;
19.10.2015 11:57:14.049;0.258;-0.937;-0.016;
19.10.2015 11:57:15.049;0.258;-0.937;0.049;
19.10.2015 11:57:16.049;0.258;-0.968;0.016;
19.10.2015 11:57:17.049;0.290;-0.937;0.049;
19.10.2015 11:57:18.049;0.258;-0.937;-0.016;
19.10.2015 11:57:19.049;0.258;-0.937;0.016;
19.10.2015 11:57:20.049;0.258;-0.968;-0.016;
19.10.2015 11:57:21.049;0.258;-0.968;0.049;
19.10.2015 11:57:22.049;0.258;-0.968;0.049;
19.10.2015 11:57:23.049;0.258;-0.968;0.049;
19.10.2015 11:57:24.049;0.194;-0.968;0.049;
19.10.2015 11:57:25.049;-0.032;-0.968;0.049;
19.10.2015 11:57:26.049;0.548;-0.524;-0.049;
19.10.2015 11:57:27.049;0.161;-0.937;-0.049;
19.10.2015 11:57:28.049;0.774;-0.492;0.180;
19.10.2015 11:57:29.049;0.355;-1.063;-0.049;
19.10.2015 11:57:30.049;0.065;-0.968;0.049;
19.10.2015 11:57:31.049;0.065;-0.968;0.016;
19.10.2015 11:57:32.049;0.161;-0.968;0.049;
19.10.2015 11:57:33.049;0.065;-0.968;0.049;
19.10.2015 11:57:34.049;0.000;-0.968;0.082;
19.10.2015 11:57:35.049;0.161;-0.968;0.049;
19.10.2015 11:57:36.049;0.258;-0.968;-0.049;
19.10.2015 11:57:37.049;0.323;-0.937;0.016;
19.10.2015 11:57:38.049;0.355;-0.905;-0.049;
19.10.2015 11:57:39.049;0.290;-0.937;0.049;
19.10.2015 11:57:40.049;0.258;-0.937;0.016;
19.10.2015 11:57:41.049;0.290;-0.937;0.082;
19.10.2015 11:57:42.049;0.290;-0.968;0.082;
19.10.2015 11:57:43.049;0.323;-0.937;0.082;
19.10.2015 11:57:44.049;0.290;-0.937;0.148;
19.10.2015 11:57:45.049;0.097;-1.190;0.213;
19.10.2015 11:57:46.049;0.161;-1.000;0.049;
19.10.2015 11:57:47.049;0.226;-0.841;0.180;
19.10.2015 11:57:48.049;0.097;-0.968;0.082;
19.10.2015 11:57:49.049;0.129;-0.968;0.082;
19.10.2015 11:57:50.049;0.258;-0.937;0.115;
19.10.2015 11:57:51.049;0.129;-1.000;0.049;
19.10.2015 11:57:52.049;0.032;-0.968;0.311;
19.10.2015 11:57:53.049;0.387;-0.937;0.049;
19.10.2015 11:57:54.049;0.258;-0.905;0.049;
19.10.2015 11:57:55.049;0.452;-0.873;-0.049;
19.10.2015 11:57:56.049;0.097;-0.873;0.279;
19.10.2015 11:57:57.049;0.194;-0.968;0.148;
19.10.2015 11:57:58.049;0.129;-0.968;0.180;
19.10.2015 11:57:59.049;0.097;-0.968;0.180;
19.10.2015 11:58:00.049;0.000;-0.905;0.180;
19.10.2015 11:58:01.049;0.129;-0.937;0.246;
19.10.2015 11:58:02.049;0.097;-0.937;0.148;
19.10.2015 11:58:03.049;0.129;-1.000;0.148;
19.10.2015 11:58:04.049;-0.065;-1.000;0.213;
19.10.2015 11:58:05.049;0.323;-1.000;-0.016;
19.10.2015 11:58:06.049;0.161;-0.968;-0.049;
19.10.2015 11:58:07.049;0.194;-0.968;0.082;
19.10.2015 11:58:08.049;0.129;-0.968;0.115;
19.10.2015 11:58:09.049;0.129;-0.968;0.148;
19.10.2015 11:58:10.049;0.161;-0.968;0.148;
19.10.2015 11:58:11.049;0.097;-0.968;0.115;
19.10.2015 11:58:12.049;0.129;-0.968;0.115;
19.10.2015 11:58:13.049;0.129;-0.968;0.115;
19.10.2015 11:58:14.049;0.097;-0.968;0.148;
19.10.2015 11:58:15.049;0.129;-0.968;0.115;
19.10.2015 11:58:16.049;0.097;-0.968;0.148;
19.10.2015 11:58:17.049;0.097;-0.968;0.148;
19.10.2015 11:58:18.049;0.129;-0.968;0.115;
19.10.2015 11:58:19.049;0.097;-0.968;0.115;
19.10.2015 11:58:20.049;0.097;-0.968;0.082;
19.10.2015 11:58:21.049;0.161;-0.968;0.148;
19.10.2015 11:58:22.049;0.129;-0.968;0.148;
19.10.2015 11:58:23.049;0.129;-0.968;0.148;
19.10.2015 11:58:24.049;0.129;-0.968;0.148;
19.10.2015 11:58:25.049;0.161;-0.968;0.115;
19.10.2015 11:58:26.049;0.129;-0.968;0.148;
19.10.2015 11:58:27.049;0.129;-0.968;0.148;
19.10.2015 11:58:28.049;0.129;-1.000;0.115;
19.10.2015 11:58:29.049;0.129;-0.937;0.148;
19.10.2015 11:58:30.049;0.161;-0.937;0.148;
19.10.2015 11:58:31.049;0.161;-0.968;0.148;
19.10.2015 11:58:32.049;0.129;-1.000;0.148;
19.10.2015 11:58:33.049;0.161;-0.968;0.148;
19.10.2015 11:58:34.049;0.161;-0.968;0.148;
19.10.2015 11:58:35.049;0.161;-0.968;0.148;
19.10.2015 11:58:36.049;0.161;-0.968;0.148;
19.10.2015 11:58:37.049;0.161;-0.968;0.148;
19.10.2015 11:58:38.049;0.161;-0.968;0.115;
19.10.2015 11:58:39.049;0.161;-1.000;0.115;
19.10.2015 11:58:40.049;0.129;-1.000;-0.016;
19.10.2015 11:58:41.049;0.065;-0.968;0.180;
19.10.2015 11:58:42.049;-0.323;-0.968;0.770;
19.10.2015 11:58:43.049;0.194;-0.968;0.148;
19.10.2015 11:58:44.049;0.226;-0.968;0.115;
19.10.2015 11:58:45.049;0.226;-0.968;0.115;
19.10.2015 11:58:46.049;0.161;-0.968;0.148;
19.10.2015 11:58:47.049;0.129;-0.968;0.180;
19.10.2015 11:58:48.049;0.129;-0.968;0.180;
19.10.2015 11:58:49.049;0.161;-0.968;0.148;
19.10.2015 11:58:50.049;0.194;-0.937;0.148;
19.10.2015 11:58:51.049;0.161;-0.968;0.148;
19.10.2015 11:58:52.049;0.194;-0.968;0.180;
19.10.2015 11:58:53.049;0.161;-0.937;0.246;
19.10.2015 11:58:54.049;0.161;-0.968;0.213;
19.10.2015 11:58:55.049;0.194;-0.937;0.213;
19.10.2015 11:58:56.049;0.161;-0.968;0.180;
19.10.2015 11:58:57.049;0.226;-0.937;0.180;
19.10.2015 11:58:58.049;0.226;-0.937;0.148;
19.10.2015 11:58:59.049;0.194;-0.968;0.148;
19.10.2015 11:59:00.049;0.226;-0.968;0.148;
19.10.2015 11:59:01.049;0.226;-0.968;0.148;
19.10.2015 11:59:02.049;0.194;-0.937;0.148;
19.10.2015 11:59:03.049;0.226;-0.937;0.148;
19.10.2015 11:59:04.049;0.226;-0.968;0.148;
19.10.2015 11:59:05.049;0.194;-0.968;0.148;
19.10.2015 11:59:06.049;0.226;-0.937;0.148;
19.10.2015 11:59:07.049;0.226;-0.968;0.148;
19.10.2015 11:59:08.049;0.226;-0.968;0.148;
19.10.2015 11:59:09.049;0.258;-0.968;0.148;
19.10.2015 11:59:10.049;0.226;-0.968;0.082;
19.10.2015 11:59:11.049;0.258;-0.968;-0.016;
19.10.2015 11:59:12.049;0.258;-0.968;0.049;
19.10.2015 11:59:13.049;0.258;-0.937;0.049;
19.10.2015 11:59:14.049;0.290;-0.937;0.049;
19.10.2015 11:59:15.049;0.290;-0.937;0.082;
19.10.2015 11:59:16.049;0.323;-0.937;0.049;
19.10.2015 11:59:17.049;0.290;-0.937;0.049;
19.10.2015 11:59:18.049;0.290;-0.968;0.082;
19.10.2015 11:59:19.049;0.290;-0.905;0.049;
19.10.2015 11:59:20.049;0.290;-0.937;0.115;
19.10.2015 11:59:21.049;0.290;-0.937;0.082;
19.10.2015 11:59:22.049;0.290;-0.937;0.082;
19.10.2015 11:59:23.049;0.290;-0.937;0.148;
19.10.2015 11:59:24.049;0.355;-0.937;0.115;
19.10.2015 11:59:25.049;0.290;-0.937;0.115;
19.10.2015 11:59:26.049;0.290;-0.937;0.082;
19.10.2015 11:59:27.049;0.323;-0.937;0.049;
19.10.2015 11:59:28.049;0.290;-0.937;0.082;
19.10.2015 11:59:29.049;0.290;-0.937;0.082;
